ratemyprof_id,first_name,last_name,num_of_ratings,overall_rating,tDept
2247634,Michal,Stachowiak,0,0,Medicine
1477199,Dimitrios,Staikos,7,4.2,Economics
2039767,David,Stall,0,0,Health Science
2379142,Jennifer,Stamm,18,2.3,Engineering
2576034,Daniel,Stapleton,1,5.0,Health Science
2576034,Daniel,Stapleton,1,5.0,Health Science
2006155,Harold,Star,9,2.9,Operations Management
2054052,Mark ,Starczewski,0,0,Computer Science
1496971,David,State,0,0,Law
1946623,Elaine,Stathopoulos,2,3.8,Communicative Disorders
2755485,Chris,Stavisky,0,0,Health Science
1843119,Andreas,Stavridis,9,3.6,Engineering
906738,Michael,Stefanone,49,3.5,Communication
2064429,Filip,Stefanovic,7,4.8,Engineering
1820032,Matthew,Steilen,6,3.8,Law
822102,Hadas,Steiner,19,2.5,Architecture
222543,Robert,Steinfeld,25,3.3,Law
222543,Robert,Steinfeld,25,3.3,Law
1902018,Jason,Steinitz,2,4.8,Business
1486405,William,Stendardi,4,4.9,Not Specified
1028221,Harvey,Stenger,21,4.4,Engineering
1265669,Tina,Stenhouse,4,2.6,Business
2019191,Caldiero,Stephen,5,5.0,English
2019191,Caldiero,Stephen,5,5.0,English
2364696,Monica,Stephens,5,3.8,Geography
1807146,Ernest,Sternberg,3,3.0,Urban & Regional Planning
401003,Phillips,Stevens,46,2.9,Anthropology
1830153,David,Stewart,1,5.0,Philosophy
1991439,Julie,Stiles,13,1.6,Engineering
2399303,Matthew,Stock,3,4.3,Computer Science
1466883,Dejan,Stojkovic,25,4.7,Physics
2036190,Doug,Stoll,9,5.0,Business
733591,Carolyn,Storms,6,3.6,Sociology
2275444,Mimi,Stotsky,4,3.3,Psychology
2275444,Mimi,Stotsky,4,3.3,Psychology
357966,Andrew,Stott,12,4.9,English
2238596,Kevin,Stout,5,3.6,Political Science
894230,Thomas,Strade,4,5.0,Communication
1201680,Richard,Strahan,18,3.6,Sociology
1573398,Michael,Strand,1,3.0,Psychology
1921306,Despina ,Stratigako,2,3.3,Architecture
490133,Debra,Street,20,4.5,Sociology
1112389,Ekaterina,Strekalova,4,4.4,Not Specified
2756931,Eric,Strobel,0,0,Biology
1915025,Jared,Strohl,27,4.7,Sociology
520368,Andrea,Strudensky,24,4.7,English
2220056,Derek,Strykowski,41,4.7,Music
1669676,Susan,Sturm,3,5.0,Education
1669676,Susan,Sturm,3,5.0,Education
1000813,Weifeng,Su,5,4.0,Engineering
1000813,Weifeng,Su,5,4.0,Engineering
1000813,Weifeng,Su,5,4.0,Engineering
1000813,Weifeng,Su,5,4.0,Engineering
1000813,Weifeng,Su,5,4.0,Engineering
1000813,Weifeng,Su,5,4.0,Engineering
1666988,Mauricio,Suarez,8,3.2,Psychology
18095,Chetan,Subramanian,64,3.8,Economics
18095,Chetan,Subramanian,64,3.8,Economics
1182668,Sudhir,Suchak,10,4.4,Finance
2739997,Jacquie,Suddaby,11,5.0,Mathematics
900748,Moses,Sudit,10,3.3,Engineering
1653784,Steve,Sugarman,2,4.0,Law
1189890,Inho,Suk,27,4.6,Accounting
172262,Errol,Sull,62,4.6,English
426383,Arlene,Sullivan,3,5.0,Education
426383,Arlene,Sullivan,3,5.0,Education
426383,Arlene,Sullivan,3,5.0,Education
426383,Arlene,Sullivan,3,5.0,Education
2509438,Gina,Sully,13,3.0,English
1283595,Kuo-Chan,Sun,7,5.0,Languages
1283595,Kuo-Chan,Sun,7,5.0,Languages
1283595,Kuo-Chan,Sun,7,5.0,Languages
1283595,Kuo-Chan,Sun,7,5.0,Languages
1283595,Kuo-Chan,Sun,7,5.0,Languages
1283595,Kuo-Chan,Sun,7,5.0,Languages
689389,Nallan,Suresh,3,4.7,Operations Management
287508,Henry,Sussman,20,3.6,Literature
2687178,Lauren,Suttell,1,4.0,Law
1815024,Kiplangat,Sutter,1,5.0,Chemistry
1496666,Elena,Svetieva,4,4.2,Communication
2530322,Sara,Svisco,1,1.0,Architecture
963402,Jim,Swan,2,3.5,English
694389,Kim-Alla,Swanton,5,4.1,Communication
2415404,Jay,Swarthout,4,3.5,Social Work
1188073,Daniel,Swartz,2,4.0,Science
2379181,Brandon,Swerzo,4,2.0,Accounting
1395074,Karen,Swierski,4,4.4,Communication
1473314,Nick,Swift,2,4.5,Classics
1792195,Mark,Swihart,5,2.7,Engineering
1798051,Minhaz,Syed,3,4.0,Physics
1492430,C P,Sylvester,8,4.7,English
992459,Charles,Syms,5,2.6,Social Work
767594,Angela,Szczepaniak,5,4.9,English
223302,Anthony,Szczygiel,4,2.8,Law
2350066,Brandon,Szerwo,12,2.8,Accounting
261725,Karen,Szudzik,5,4.9,English
1805715,Thomas,Szyperski,7,1.8,Chemistry
2209068,Bradley,Taber-Thomas,13,3.4,Psychology
1250,Kenneth,Takeuchi,96,4.7,Chemistry
2111255,Kristina,Talbi,3,1.0,English
1068228,Debu,Talukdar,29,3.8,Marketing
1068228,Debu,Talukdar,29,3.8,Marketing
2307321,Ka Shu,Tam,1,4.0,Music
2249834,Jill,Tamara-Perttula,2,3.5,Education
437914,Judith,Tamburlin,83,4.8,Science
437914,Judith,Tamburlin,83,4.8,Science
1773684,James,Tammaro,3,3.5,Library Science
2779649,Kevin,Tan,0,0,Sociology
1169325,Sue,Tannehill,28,3.9,English
2285455,Xin,Tao,26,3.1,Geology
1810573,Henry,Tarco,0,0,Languages
2110118,Bilal,Tariq,0,0,Physics
1762053,Ehsan,Tarkesh Esfahani,20,2.5,Mech. & Aerospace Engineering
2443538,Ian,Tarrant,5,4.6,Accounting
2065770,Doruk,Tatar,3,3.0,English
997167,M L,Taub,8,2.6,Biochemistry
2104646,Beth,Tauke,0,0,Humanities
2104646,Beth,Tauke,0,0,Humanities
17343,Dale,Taulbee,10,3.2,Engineering
1752295,Mateo,Taussig-Rubbo,6,1.2,Law
252506,Derek,Taylor,5,3.2,Biology
252506,Derek,Taylor,5,3.2,Biology
252506,Derek,Taylor,5,3.2,Biology
252506,Derek,Taylor,5,3.2,Biology
252506,Derek,Taylor,5,3.2,Biology
252506,Derek,Taylor,5,3.2,Biology
597748,Dennis,Tedlock,18,4.2,Anthropology
597748,Dennis,Tedlock,18,4.2,Anthropology
1641567,David,Teegarden,6,4.3,Classics
2328298,Sarah,Teetsel,15,1.7,Music
583036,Sridhar,Telidevara,18,2.3,Economics
1321769,Jennifer,Temple,19,3.0,Nutrition
1977546,Kelly,Tenzek,12,2.5,Communication
987234,Mike,Terlecky,12,4.3,Social Science
2563306,Paul,Tesluk,1,3.0,Business
2110064,Anthony,Tessari,15,3.5,Engineering
452588,Giovanna,Testa,17,4.7,Languages
535522,Harshad,Thacore,7,3.3,Biology
1346590,Diep,Thai,6,1.8,Geography
2281397,Peter,Thanos,1,1.0,Psychology
1014467,Sabanayagam,Thevanayagam,24,1.8,Engineering
2763076,Adam,Thibodeaux,1,5.0,Architecture
1492953,Mary,Thomas,10,2.8,Languages
1492953,Mary,Thomas,10,2.8,Languages
1492953,Mary,Thomas,10,2.8,Languages
1492953,Mary,Thomas,10,2.8,Languages
1492953,Mary,Thomas,10,2.8,Languages
1492953,Mary,Thomas,10,2.8,Languages
1302597,Curtis,Thompson,6,4.1,American Studies
1302597,Curtis,Thompson,6,4.1,American Studies
1302597,Curtis,Thompson,6,4.1,American Studies
289619,Tamara,Thornton,31,4.3,History
2343079,Thomas,Thundat,2,3.0,Engineering
260361,Tina,Thurston,13,3.6,Anthropology
1221391,Yongbo,Tian,15,4.6,Languages
1199351,Steve,Tiffany,16,4.0,Psychology
2017570,Elizabeth,Tillman,11,3.6,Political Science
1270650,W,Tilton,4,4.5,Psychology
2724120,Aman,Timalsina,0,0,Mathematics
2420729,Christine,Tinnesz,15,3.3,Communication
194671,Albert,Titus,10,3.8,Engineering
1752902,Cristian-Ioan,Tiu,9,3.6,Finance
1752902,Cristian-Ioan,Tiu,9,3.6,Finance
2523867,Matthew,Tocco,2,5.0,Classics
1222100,Robert,Tocker,0,0,Mathematics
1510875,Macy,Todd,26,4.2,English
2687200,Zena,Toh,1,5.0,Communication
1038275,Nicole,Tomasello,2,4.2,Social Work
2567917,Arnold,Tomasz,0,0,Music
1479367,Marc,Tomko,1,5.0,Fine Arts
2213256,Joanne,Tompkins,7,5.0,Sociology
2621110,Megan,Topham,0,0,Business
2113258,Jeremy,Topolski,0,0,Computer Science
2252429,Imene,Torkhani,2,5.0,Languages
2618300,Annmarie,Torregrossa,15,3.0,Psychology
1855631,Luis,Tosado Ii,7,2.3,Education
2726735,Tony,Tostado,0,0,Education
1265118,Jeanette,Toth,10,3.3,Accounting
1265118,Jeanette,Toth,10,3.3,Accounting
1072441,Mary Nell,Trautner,17,4.5,Sociology
507798,Beverly,Traverse,17,3.3,Mathematics
2220555,Gail,Travis,1,4.0,Chemistry
2487972,Karry,Traynor,0,0,Architecture
1126755,Darren,Treadway,23,2.8,Management
2521821,Martin,Trebbin,2,4.0,Chemistry
1083227,Frederic,Tremblay,1,4.5,Philosophy
2053293,Theodoros,Triandos,28,3.1,Art History
2292135,Lieselle,Trinidad,9,1.4,Engineering
1890873,Sushree,Tripathy,8,3.5,Physics
1800837,Minakshi,Trivedi,4,1.8,Business
1572535,Jordan,Trois,3,5.0,Psychology
2316584,Christopher,Troskosky,0,0,Anthropology
2751420,Tikana,Truitt,0,0,Psychology
1323869,Camilo D,Trumper,28,3.0,American Studies
2786968,John,Truong,0,0,Physics
309984,Christina,Tsai,6,2.4,Engineering
309984,Christina,Tsai,6,2.4,Engineering
309984,Christina,Tsai,6,2.4,Engineering
2115612,Marina,Tsianou,5,3.1,Engineering
1595332,Aikaterini,Tsoutsoura,1,1.0,Engineering
2421346,Michael,Tucci,0,0,Law
973298,Tom,Tucker,2,5.0,Theater
973298,Tom,Tucker,2,5.0,Theater
973298,Tom,Tucker,2,5.0,Theater
973298,Tom,Tucker,2,5.0,Theater
1978327,Jasmina,Tumbas,11,4.3,Fine Arts
1893617,Benjamin,Turnpenny,11,3.5,Chemistry
2751644,Danielle,Tussing,1,5.0,Business
469227,Frank,Tutzauer,11,4.8,Communication
1988934,Robert,Tuzun,11,1.4,Mathematics
1632340,Maura,Tyrrell,2,2.8,Anthropology
2016435,Cynthia,Tysick,5,4.0,Library Science
1859169,Hiroto,Uchihara,1,5.0,Linguistics
1694340,Paola,Ugolini,5,4.6,Romance Languages & Lit
1162966,Tom,Ulbrich,7,4.6,Business
2063793,Luis,Ulloa,9,1.6,Linguistics
2678801,Srushti,Upadhyay,9,4.7,Sociology
2678801,Srushti,Upadhyay,9,4.7,Sociology
218469,Shambhu,Upadhyaya,17,3.2,Computer Science
2135114,Wendy,Urena,1,5.0,Languages
2310858,Hilary,Vadenbark,1,5.0,Social Science
2721129,Priyanka,Vadnere,2,4.5,Physics
2687331,Pradeep,Vaghela,1,5.0,Mech. & Aerospace Engineering
1909241,Michael,Vaiana,8,4.9,Mathematics
1484359,Joseph,Valente,14,2.1,English
2754131,Greg,Valentine,1,4.0,Geology
1545916,John,Van Benschoten,6,3.1,Engineering
1043815,Stephanie,Van del Wel,7,3.7,Music
1177312,Ben,Van Dyke,13,2.9,Design
2183877,Marieke,Van Heugten,15,4.1,Psychology
2469284,Robert,Van Valin Jr,5,1.0,Linguistics
2616902,Carol,Van Zile-Tamsen,1,5.0,Psychology
2092663,Ramin,Vandaie,3,4.3,Business
2204391,Stephanie,Vander Wel,5,1.8,Music
2630943,Kim,Vanderlinden,3,4.0,Social Science
2673277,Lesley,Vandermark,13,1.1,Exercise & Nutrition Sciences
2400011,Farah,Vandrevala,24,4.0,Electrical Engineering
2457871,Eric,VanLieshout,1,5.0,English
1753627,Ines,Vano Garcia,2,3.0,Languages
1815817,Paul,Vanouse,6,3.9,Fine Arts
1986013,Amy,Vanscoy,5,4.6,Library Science
399285,Liana,Vardi,18,2.5,History
1665182,Christine,Varnado,31,2.4,Women's Studies
2272434,Stanzi,Vaubel,1,4.0,Film
1167008,S.,Vaught,4,4.1,American Studies
2077421,Aditya,Vedantam,4,4.4,Operations Management
1956213,Luis,Velarde,9,4.8,Chemistry
1288376,Mayra,Velez,3,4.8,Political Science
1173207,Philip,Veliz,8,4.9,Sociology
2277862,Dana,Venerable,4,5.0,English
990062,Rhodora,Vennarucci,5,4.9,Classics
1971931,Daniel,Ventura,6,4.6,Social Science
1971931,Daniel,Ventura,6,4.6,Social Science
2762924,Wendy,Vera,0,0,Romance Languages amp Lit
2624395,Alina,Vereshchaka,18,3.6,Computer Science amp Engineering
1558605,Reyna,Vergara,2,4.3,Classics
218943,Richard,Vesley,31,3.8,Mathematics
1041058,Divya,Victor,19,4.3,English
2184463,Nils,Vigeland,0,0,Music
2716912,Sarah,Vincent,1,5.0,Health Science
2716912,Sarah,Vincent,1,5.0,Health Science
2750259,Jay,Vinitsky,1,5.0,Film
107984,Arun,Vishwanath,35,3.7,Communication
1264371,Sridhar,Viswanathan,2,4.5,Management
2454540,Daniel,Vivian,1,1.0,Management
2006911,Joost,Vles,1,5.0,Operations Management
1405157,Dien,VO,3,5.0,Film
2617464,Paul,Vogel,3,4.7,English
1920474,Mark,Voisinet,24,3.0,Engineering
2452292,Karin,Volcko,2,3.5,Psychology
839206,Martin,Volker,2,5.0,Education
2641820,Matthew,Vollmer,7,1.6,Communication
1912423,Ellen,Volpe,1,5.0,Nursing
2278463,Noreen,von Cramon-Taubadel,4,4.8,Anthropology
2438729,McKenzie,Vorpahl,18,4.1,Communication
1125150,Phu,Vu,10,4.4,Mathematics
19739,David,Wack,11,4.0,Mathematics
381561,Doreen,Wackeroth,13,3.7,Physics
1945616,Gregory,Wadsworth,0,0,Biology
545324,Robert,Wagmiller,15,2.9,Sociology
2163047,Sama,Waham,43,4.6,Film
2329047,Sarah,Walker,1,5.0,Biology
1533146,Angela,Wallace,2,3.5,Management
1533146,Angela,Wallace,2,3.5,Management
2340123,Tiffany,Walsh,0,0,English
2340123,Tiffany,Walsh,0,0,English
804500,Patrick,Walter,15,4.5,English
804500,Patrick,Walter,15,4.5,English
1991077,Jose,Walteros,27,2.3,Engineering
2644255,Connor,Walters,1,5.0,Social Work
1211601,Livingston V.,Waltrous,18,3.4,Art History
496102,Yieh Hei,Wan,0,0,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1480603,Danhua,Wang,8,3.5,Mathematics
1278451,Theresa,Warburton,6,4.1,Women's Studies
2307703,Deborah,Ward,14,4.3,Psychology
337343,Elisa,Wareham,26,3.8,Languages
1942856,Erin,Warford ,4,5.0,Classics
1998928,Jillian,Warner,1,4.5,Education
160834,Livingston,Watrous,107,3.5,Art History
726014,David,Watson,31,4.2,Chemistry
1636858,Corrina,Waxman,0,0,Film
1469678,Hilary,Weaver,3,4.0,Social Work
1280993,Scott,Weber,1,3.5,Engineering
2768936,Kyle,Weeks,1,3.0,Engineering
1982076,Mingcheng,Wei,7,4.3,Operations Management
2536908,D.,Weide,7,3.3,Geology
2523105,Sue,Weidemann,0,0,Architecture
2356992,Brian,Weil,10,4.7,Science
156831,Berni,Weinstein,31,2.9,Physics
740745,Lois,Weis,6,1.7,Education
1813655,Barbara,Wejnert,13,4.0,Women's Studies
196823,Claude,Welch,52,4.2,Political Science
196823,Claude,Welch,52,4.2,Political Science
196823,Claude,Welch,52,4.2,Political Science
2549888,Jennifer,Weng,0,0,Psychology
2444943,Carter,Wenger,4,5.0,English
1664828,Marion,Werner,24,2.8,Geography
470179,Scott,Wersinger,142,3.0,Psychology
1762844,Charlie,Wesley,2,4.5,English
596533,Richard,Wesp,10,4.4,Theater
409580,David,Westbrook,6,2.8,Law
1833081,Matthew,Westley,1,2.0,Physics
2159987,Kristen,Wetherbee,7,3.0,English
708794,Robert,Wetherhold,36,2.7,Engineering
731673,Justin,Wetter,15,3.3,Psychology
2583684,Jamison,Wezelis,1,5.0,Languages
1321050,Kathryn M,Whalen,3,4.8,Anthropology
458376,Barry,White,9,4.1,Ethnic Studies
458376,Barry,White,9,4.1,Ethnic Studies
458376,Barry,White,9,4.1,Ethnic Studies
458376,Barry,White,9,4.1,Ethnic Studies
458376,Barry,White,9,4.1,Ethnic Studies
2503891,Kezia,Whiting,3,4.3,English
1877452,Scott,Whitmire,32,3.0,Physics
2282079,Andrew,Whittaker,0,0,Engineering
761348,Marla,Wick,9,3.4,English
374251,Max,Wickert,14,2.5,English
96264,Chu,Wie,41,2.7,Engineering
2490535,Charles,Wiechec,1,5.0,Computer Science
650665,Karen,Wieland,5,2.6,Education
1643451,Gary,Wilcox,4,2.2,Business Analysis
2307180,Norline,Wild,1,5.0,Education
2307180,Norline,Wild,1,5.0,Education
919612,Eric,Wilk,10,4.5,Political Science
919612,Eric,Wilk,10,4.5,Political Science
104916,Scott,Williams,36,2.0,Mathematics
104916,Scott,Williams,36,2.0,Mathematics
104916,Scott,Williams,36,2.0,Mathematics
104916,Scott,Williams,36,2.0,Mathematics
104916,Scott,Williams,36,2.0,Mathematics
104916,Scott,Williams,36,2.0,Mathematics
104916,Scott,Williams,36,2.0,Mathematics
104916,Scott,Williams,36,2.0,Mathematics
104916,Scott,Williams,36,2.0,Mathematics
104916,Scott,Williams,36,2.0,Mathematics
104916,Scott,Williams,36,2.0,Mathematics
104916,Scott,Williams,36,2.0,Mathematics
1442518,Jordan,Willis,3,4.8,Sociology
998118,Gail,Willsky,17,2.5,Biochemistry
2478110,Jenifer,Willson,0,0,Social Science
2527720,Alex,Wilshaw,0,0,Management
1799436,Devin,Wilson,2,3.5,Art History
1799436,Devin,Wilson,2,3.5,Art History
1799436,Devin,Wilson,2,3.5,Art History
1799436,Devin,Wilson,2,3.5,Art History
1799436,Devin,Wilson,2,3.5,Art History
2180944,Jennifer,Winikus,95,1.6,Computer Science
1031455,Theresa,Winkelman,48,3.3,Nursing
2308601,Kinga,Winnicki,4,2.0,English
2558600,Asiling,Winston,1,1.0,Economics
2558600,Asiling,Winston,1,1.0,Economics
1457309,Blake,Winter,9,3.0,Mathematics
1457309,Blake,Winter,9,3.0,Mathematics
1457309,Blake,Winter,9,3.0,Mathematics
425236,Andrew,Wise,32,3.4,History
1424226,Debonne,Wishart,6,1.0,Geology
1761479,Matt,Wisniewski,1,3.0,Psychology
2235085,Mark,Wisz,0,0,Graphic Arts
1477411,Guy,Witzel,15,4.2,English
207462,Darold,Wobschall,7,3.6,Engineering
2573113,Olga,Wodo,0,0,Education
125199,Joeseph,Woelfel,20,3.2,Communication
125199,Joeseph,Woelfel,20,3.2,Communication
729681,Wolfgang,Wolck,2,4.8,Linguistics
1699650,Victoria,Wolcott,10,4.5,History
600916,Michael,Woldenberg,7,2.6,Geography
2766596,Betsy,Woldeyohannes,0,0,Classics
528689,Howard,Wolf,13,2.6,English
528689,Howard,Wolf,13,2.6,English
528689,Howard,Wolf,13,2.6,English
2562867,Brian,Wolfe,1,5.0,Business
1632121,Andrew,Wong,3,3.3,Sociology
1632121,Andrew,Wong,3,3.3,Sociology
1632121,Andrew,Wong,3,3.3,Sociology
1632121,Andrew,Wong,3,3.3,Sociology
2072476,Donghyup,Woo,2,2.8,Management
193268,Troy,Wood,84,3.7,Chemistry
57549,Roger,Woodard,157,4.2,Classics
17339,Scott,Woodward,10,2.9,Engineering
1958458,Phillip,Wool,12,3.8,Finance
1958458,Phillip,Wool,12,3.8,Finance
568523,James,Wooten,31,2.8,Law
2306058,Miranda,Workman,3,3.3,Sociology
1629647,Jennifer,Wray,5,4.8,Psychology
2069431,Emerson,Wright,17,4.7,English
1865315,Jeanne,Wrobel,5,4.5,Education
1627742,Cindy,WU,3,4.8,American Studies
1627742,Cindy,WU,3,4.8,American Studies
1627742,Cindy,WU,3,4.8,American Studies
1627742,Cindy,WU,3,4.8,American Studies
1627742,Cindy,WU,3,4.8,American Studies
1627742,Cindy,WU,3,4.8,American Studies
1627742,Cindy,WU,3,4.8,American Studies
1627742,Cindy,WU,3,4.8,American Studies
1719237,James,Wulf,1,3.5,Engineering
222725,Jingbo,Xia,57,1.6,Mathematics
2594001,Jiayi,Xian,0,0,Computer Science & Engineering
2725909,Jinjun,Xiong,0,0,Computer Science
1801545,Yuandi,Xu,4,2.5,Economics
1801545,Yuandi,Xu,4,2.5,Economics
1801545,Yuandi,Xu,4,2.5,Economics
1801545,Yuandi,Xu,4,2.5,Economics
1801545,Yuandi,Xu,4,2.5,Economics
1801545,Yuandi,Xu,4,2.5,Economics
1801545,Yuandi,Xu,4,2.5,Economics
819583,Matthew,Xu-Friedman,17,4.6,Biology
2629614,Monica,Xuan,1,4.0,Economics
2205558,Asli,Yalim,1,5.0,Social Work
2000590,Wern How,Yam,2,4.5,Psychology
1639743,Janet,Yang,6,2.9,Communication
1639743,Janet,Yang,6,2.9,Communication
1639743,Janet,Yang,6,2.9,Communication
2272956,Xiu,Yao,5,5.0,Electrical Engineering
2503546,Misa,Yasumiishi,1,5.0,Geography
1270374,Brett,Yatzor,3,4.3,Chemistry
2401190,Mahdieh,Yazdani,4,3.0,Economics
189907,Neil,Yerkey,7,3.1,Library Science
2762032,Pradeep,Yerramsetty,0,0,Biology
1802156,Randy,Yerrick,2,4.8,Education
1046128,LI,Yin,7,1.5,Architecture
1046128,LI,Yin,7,1.5,Architecture
2505134,Lei (Leslie),Ying,0,0,Engineering
1919363,Sangjun,Yoo,3,1.0,Fine Arts
1919363,Sangjun,Yoo,3,1.0,Fine Arts
1919363,Sangjun,Yoo,3,1.0,Fine Arts
1000834,Yong-Kyu,Yoon,1,5.0,Engineering
1000834,Yong-Kyu,Yoon,1,5.0,Engineering
2300748,Antoine,Yoshinaka,14,3.3,Political Science
1245650,Hye Mi,You,9,2.2,Economics
751350,Michele,Youakim,5,5.0,Health Science
469860,Jason,Young,33,3.8,History
469860,Jason,Young,33,3.8,History
469860,Jason,Young,33,3.8,History
1662299,Jee,Young Oh,3,3.3,English
328333,Jiyuan,Yu,11,3.9,Philosophy
328333,Jiyuan,Yu,11,3.9,Philosophy
328333,Jiyuan,Yu,11,3.9,Philosophy
328333,Jiyuan,Yu,11,3.9,Philosophy
220880,Shuen,Yuan,50,1.8,Mathematics
220880,Shuen,Yuan,50,1.8,Mathematics
220880,Shuen,Yuan,50,1.8,Mathematics
220880,Shuen,Yuan,50,1.8,Mathematics
220880,Shuen,Yuan,50,1.8,Mathematics
2460074,Zhiying,Yue,3,2.3,Communication
2460074,Zhiying,Yue,3,2.3,Communication
1980050,Chris,Yuen,5,5.0,Mathematics
2658473,Tomas,Yufik,2,3.0,Psychology
1029955,Hongoak,Yun,5,3.3,Psychology
969127,Frank,Zagare,11,4.3,Political Science
1886671,Alexandria,Zakrzewski,5,1.9,Psychology
2155056,Abdalrazzaq,Zalloum,1,5.0,Mathematics
2118827,Susan,Zannoni,7,3.4,Nursing
198363,Paul,Zarembka,42,2.1,Economics
1836666,Adam,Zarr,20,1.0,Mathematics
1559497,Nestor,Zarragoitia,18,2.1,History
2583207,Michelle,Zaso,3,4.7,Psychology
2511468,Nicole,Zeftel,3,5.0,Communication
1823653,Kerry,Zelazny,47,4.7,Psychology
2567608,Timothy,Zeng,0,0,Architecture
2567608,Timothy,Zeng,0,0,Architecture
1112912,Everett,Zhang,3,2.7,Anthropology
1112912,Everett,Zhang,3,2.7,Anthropology
1112912,Everett,Zhang,3,2.7,Anthropology
1112912,Everett,Zhang,3,2.7,Anthropology
1112912,Everett,Zhang,3,2.7,Anthropology
1112912,Everett,Zhang,3,2.7,Anthropology
1112912,Everett,Zhang,3,2.7,Anthropology
1112912,Everett,Zhang,3,2.7,Anthropology
1112912,Everett,Zhang,3,2.7,Anthropology
1112912,Everett,Zhang,3,2.7,Anthropology
1369563,Guowei,Zhao,8,2.6,Mathematics
1369563,Guowei,Zhao,8,2.6,Mathematics
1369563,Guowei,Zhao,8,2.6,Mathematics
1369563,Guowei,Zhao,8,2.6,Mathematics
1183396,Wenjun,Zheng,17,1.9,Physics
1183396,Wenjun,Zheng,17,1.9,Physics
1183396,Wenjun,Zheng,17,1.9,Physics
1183396,Wenjun,Zheng,17,1.9,Physics
1183396,Wenjun,Zheng,17,1.9,Physics
2399069,Chen,Zhou,8,3.7,Mathematics
2399069,Chen,Zhou,8,3.7,Mathematics
2419675,Jieru,Zhu,5,4.6,Mathematics
2419675,Jieru,Zhu,5,4.6,Mathematics
2419675,Jieru,Zhu,5,4.6,Mathematics
2419675,Jieru,Zhu,5,4.6,Mathematics
1357542,Jun,Zhuang,10,3.6,Engineering
2660594,Mohammad,Zia,2,5.0,Engineering
558135,Ewa,Ziarek,18,4.7,Literature
558135,Ewa,Ziarek,18,4.7,Literature
558135,Ewa,Ziarek,18,4.7,Literature
2159443,Corey,Zielinski,3,5.0,English
1326978,Tina,Zigon,9,2.2,English
2155553,Linda,Zilgme,5,4.0,Science
790596,Scott,Zimmerman,3,3.3,Health Science
2494799,William,Zino,2,5.0,Music
2567918,Alexandra,Zirkle,7,3.3,Religion
93080,Jennifer,Zirnheld,48,3.6,Engineering
1987778,Jaroslaw,Zola,27,3.4,Computer Science
2381123,Shauna,Zorich,10,4.3,Health Science
2276817,Charles,Zotique,1,5.0,Education
2750910,Shaofeng,Zou,0,0,Electrical Engineering
922184,Josephine,Zubek,10,4.6,Management
1075025,David,Zubin,15,2.0,Linguistics
248841,Ezra,Zubrow,26,2.8,Anthropology
2263121,Michael,Zucker,1,5.0,Physics
1213549,Steven,Zultanski,3,4.8,Not Specified
2641180,Eva,Zurek,5,1.4,Biology
761734,Igor,Zutic,12,3.4,Physics
1796151,Derek,Zwerman,3,5.0,Accounting
